m [g],r [cm],T [K],P [dyne/cm^2],l [erg/s],ρ [g/cm^3],κ [cm^2/g],ε [erg/g/s],∇_ad,∇_rad,∇,shell type
2.2886632530120482e+33,30663680946.122555,6922953.434813874,4561390970773835.0,1.713456266339969e+34,4.870691326574943,3.6632598136997783,0.03424578099126143,0.39999961389721034,0.21471696624384007,0.21471696624384007,radiative
2.2946545180722888e+33,30768172579.79435,6896061.371601825,4479465973932647.5,1.7134764317651004e+34,4.801848243618031,3.683281247068818,0.033075501299847335,0.39999961192121586,0.21477975197726334,0.21477975197726334,radiative
2.30064578313253e+33,30873447471.421303,6869073.259385852,4398439163223521.5,1.713495905327657e+34,4.733499366928751,3.703549258008029,0.031936109996572794,0.39999960992455164,0.21484897751583013,0.21484897751583013,radiative
2.306637048192771e+33,30979519342.45108,6841986.866088706,4318305713306726.5,1.7135147053546013e+34,4.665643972736824,3.7240704286941844,0.030827010581038962,0.39999960790719336,0.2149249106711228,0.2149249106711228,radiative
2.3126283132530118e+33,31086402251.840553,6814799.887909981,4239060821888338.5,1.71353284981791e+34,4.598281352678534,3.7448516272633623,0.029747614528576594,0.3999996058691376,0.21500783474343738,0.21500783474343738,radiative
2.318619578313253e+33,31194110607.145157,6787509.945740657,4160699709451926.0,1.7135503563393262e+34,4.531410814191964,3.765900025032187,0.028697341207471604,0.3999996038104035,0.21509804959490794,0.21509804959490794,radiative
2.3246108433734937e+33,31302659176.05043,6760114.581345908,4083217618991305.5,1.7135672421950675e+34,4.465031680941952,3.7872231150247986,0.027675617797286955,0.3999996017310357,0.21519587281057073,0.21519587281057073,radiative
2.3306021084337349e+33,31412063098.365925,6732611.253297765,4006609815744138.0,1.7135835243204773e+34,4.3991432932770795,3.8088287319237684,0.02668187920826359,0.3999995996311059,0.21530164095574328,0.21530164095574328,radiative
2.3365933734939758e+33,31522337898.502357,6704997.332637481,3930871586926337.5,1.713599219314636e+34,4.333745008721471,3.8307250735761307,0.025715568001785316,0.39999959751071684,0.2154157109390511,0.2154157109390511,radiative
2.3425846385542167e+33,31633499498.45437,6677270.098245496,3855998241466915.5,1.7136143434449197e+34,4.26883620250413,3.8529207241987784,0.024776134311887767,0.39999959537000407,0.21553846149140587,0.21553846149140587,radiative
2.3485759036144576e+33,31745564231.31177,6649426.731894775,3781985109743210.0,1.713628912651514e+34,4.204416268129163,3.875424679444157,0.023863035767796605,0.3999995932091403,0.21567029477247418,0.21567029477247418,radiative
2.3545671686746985e+33,31858548855.32358,6621464.312960943,3708827543316195.0,1.7136429425518828e+34,4.140484617990332,3.898246373503926,0.022975737417475876,0.3999995910283382,0.21581163811743032,0.21581163811743032,radiative
2.3605584337349397e+33,31972470568.540108,6593379.812759938,3636520914665660.0,1.7136564484451888e+34,4.077040684033889,3.9213957084484083,0.022113711652173088,0.3999995888278544,0.21596294593829507,0.21596294593829507,radiative
2.3665496987951806e+33,32087347024.059406,6565170.088481013,3565060616925022.0,1.7136694453166717e+34,4.014083918474029,3.9448830860221467,0.021276438131940786,0.39999958660799445,0.21612470179585197,0.21612470179585197,radiative
2.3725409638554215e+33,32203196345.90582,6536831.8766795695,3494442063615449.0,1.713681947841981e+34,3.951613794565716,3.9687194421404968,0.020463403712120465,0.3999995843691166,0.21629742066000124,0.21629742066000124,radiative
2.3785322289156624e+33,32320037145.56917,6508361.786290654,3424660688379061.5,1.713693970391465e+34,3.88962980744032,3.9929162843611703,0.019674102370771895,0.39999958211163744,0.2164816513786052,0.2164816513786052,radiative
2.3845234939759033e+33,32437888539.234627,6479756.291119806,3355711944710844.5,1.713705527034416e+34,3.8281314750099247,4.0174857326365325,0.018908035137030006,0.39999957983603746,0.21667797937731245,0.21667797937731245,radiative
2.3905147590361445e+33,32556770165.734356,6451011.721763279,3287591305688940.0,1.7137166315432755e+34,3.7671183389469918,4.042440563689277,0.01816471002037499,0.3999995775428671,0.21688702961567152,0.21688702961567152,radiative
2.3965060240963854e+33,32676702205.253197,6422124.2569045285,3220294263702954.0,1.7137272973977927e+34,3.706589965746776,4.067794259395185,0.017443641940797377,0.39999957523275337,0.21710946982800558,0.21710946982800558,radiative
2.4024972891566263e+33,32797705398.821983,6393089.913927855,3153816330179814.0,1.7137375377891457e+34,3.6465459478807496,4.093561059604763,0.016744352659840683,0.39999957290640775,0.2173460140812323,0.2173460140812323,radiative
2.4084885542168672e+33,32919801068.632927,6363904.538783621,3088153035306798.5,1.7137473656240202e+34,3.58698590505037,4.1197560198885474,0.016066370712507938,0.39999957056463353,0.21759742668594756,0.21759742668594756,radiative
2.414479819277108e+33,33043011139.212944,6334563.795031862,3023299927751186.0,1.7137567935286469e+34,3.5279094855515756,4.1463950747535945,0.015409231340010487,0.39999956820833577,0.21786452650196592,0.21786452650196592,radiative
2.4204710843373493e+33,33167358161.00469,6305064.401129101,2959252574376458.5,1.7137658338532768e+34,3.469315676720644,4.172336593406956,0.014772489453014504,0.39999956583784246,0.21808746346440502,0.21808746346440502,radiative
2.4264623493975902e+33,33292865617.9279,6275434.782809836,2896006560611355.0,1.7137744987624579e+34,3.4111860899117867,4.1921655270726275,0.014156025893779772,0.3999995634358389,0.21798100834749048,0.21798100834749048,radiative
2.432453614457831e+33,33419558385.973488,6245692.367781519,2833557494457506.5,1.7137828003509198e+34,3.353509077953362,4.212198589075698,0.013559576064108745,0.39999956099043377,0.21787408674735267,0.21787408674735267,radiative
2.438444879518072e+33,33547462253.525665,6215834.830920746,2771901009394694.0,1.713790750468309e+34,3.2962840352974694,4.23243965886019,0.012982669880586757,0.399999558500414,0.21776663327954734,0.21776663327954734,radiative
2.444436144578313e+33,33676603836.533054,6185859.822157092,2711032764460439.5,1.7137983606848373e+34,3.2395103523072217,4.2528926430479235,0.01242484485855368,0.39999955596449566,0.21765857019883617,0.21765857019883617,radiative
2.450427409638554e+33,33807010615.4191,6155764.934175825,2650948444116275.0,1.7138056422957906e+34,3.1831874322397407,4.273561537004369,0.01188564571580206,0.39999955338133747,0.21754981437446758,0.21754981437446758,radiative
2.456418674698795e+33,33938710973.452072,6125547.700532062,2591643758124149.5,1.7138126063258215e+34,3.127314691378857,4.29445042590382,0.011364624295247592,0.399999550749538,0.21744027685940792,0.21744027685940792,radiative
2.462409939759036e+33,34071734237.280083,6095205.593701399,2533114441431054.5,1.7138192635331952e+34,3.0718915591734355,4.315563485614784,0.010861339488680113,0.39999954806763127,0.2173298624206348,0.2173298624206348,radiative
2.4684012048192769e+33,34206110719.7803,6064736.023065907,2475356254062233.0,1.7138256244139906e+34,3.016917478381433,4.336904983370508,0.010375357161578135,0.3999995453340833,0.21721846902653832,0.21721846902653832,radiative
2.4743924698795178e+33,34341871765.383873,6034136.332834577,2418364981023258.0,1.7138316992062552e+34,2.962391905219712,4.358479278184656,0.009906250078972435,0.39999954254728665,0.2171059872870456,0.2171059872870456,radiative
2.480383734939759e+33,34479049798.05155,6003403.799897571,2362136432211366.5,1.7138374978941172e+34,2.9083143095196915,4.380290820965992,0.0094535978323434,0.3999995397055572,0.21699229984157595,0.21699229984157595,radiative
2.486375e+33,34617678372.08942,5972535.631613953,2306666442336459.5,1.713843030211854e+34,2.854684174888889,4.402344154279087,0.009016986767537863,0.39999953680712796,0.21687728068937057,0.21687728068937057,radiative
2.4923662650602408e+33,34757792226.01055,5941528.963532893,2251950870852150.0,1.713848305647917e+34,2.8015009988783564,4.424643911690406,0.008596009913690719,0.39999953385014375,0.21676079445612534,0.21676079445612534,radiative
2.4983575301204817e+33,34899427339.66593,5910380.857048905,2197985601897387.2,1.7138533334489161e+34,2.7487642931560745,4.44719481662975,0.008190266913137598,0.39999953083265566,0.21664269559011626,0.21664269559011626,radiative
2.5043487951807226e+33,35042620994.88744,5879088.2969921455,2144766544249122.2,1.7138581226235593e+34,2.6964735836862697,4.470001680687002,0.00779936395230516,0.39999952775261366,0.216522827480229,0.216522827480229,radiative
2.5103400602409638e+33,35187411839.907326,5847648.189155486,2092289631286573.5,1.7138626819465536e+34,2.644628410914653,4.493069401251952,0.007422913693564855,0.39999952460786026,0.21640102148737955,0.21640102148737955,radiative
2.5163313253012047e+33,35333839957.84205,5816057.357760915,2040550820967712.5,1.7138670199624657e+34,2.5932283299595484,4.516402958391202,0.007060535208037839,0.39999952139612244,0.21627709587979163,0.21627709587979163,radiative
2.5223225903614456e+33,35481946939.554695,5784312.542868697,1989546095818576.2,1.7138711449895407e+34,2.542272910808809,4.540007410840424,0.00671185390933786,0.39999951811500295,0.21615085466143105,0.21615085466143105,radiative
2.5283138554216865e+33,35631775961.23892,5752410.397733944,1939271462936166.8,1.7138750651234824e+34,2.4917617385224573,4.563887890971708,0.006376501488239587,0.39999951476197143,0.21602208628158032,0.21602208628158032,radiative
2.5343051204819274e+33,35783371867.09944,5720347.486116477,1889722954005672.5,1.7138787882411953e+34,2.4416944134409033,4.588049598574782,0.006054115848260301,0.3999995113343543,0.2158905622120418,0.2158905622120418,radiative
2.5402963855421686e+33,35936781257.53952,5688120.279551579,1840896625332860.5,1.7138823220044873e+34,2.392070551398549,4.612497793266146,0.005744341042142988,0.39999950782932286,0.21575603537674812,0.21575603537674812,radiative
2.5462876506024095e+33,36092052583.30531,5655725.154590993,1792788557892569.0,1.7138856738637357e+34,2.3428897839425926,4.637237785312178,0.005446827209229108,0.39999950424388236,0.21561823841664213,0.21561823841664213,radiative
2.5522789156626504e+33,36249236246.0808,5623158.390025832,1745394857394262.2,1.7138888510615148e+34,2.294151758556716,4.662274924618906,0.005161230513709711,0.3999995005748573,0.21547688177046126,0.21547688177046126,radiative
2.5582701807228913e+33,36408384706.07561,5590416.16410565,1698711654365784.2,1.713891860636187e+34,2.2458561388893705,4.687614587603631,0.004887213083743864,0.3999994968188777,0.21533165154957737,0.21533165154957737,radiative
2.5642614457831322e+33,36569552597.20255,5557494.551771038,1652735104256466.5,1.7138947094254585e+34,2.19800260498625,4.713262161618744,0.004624442951433528,0.3999994929723618,0.21518220718214973,0.21518220718214973,radiative
2.5702527108433734e+33,36732796850.502556,5524389.521920759,1607461387560905.2,1.713897404069899e+34,2.150590853526475,4.739223026547036,0.004372593993644463,0.39999948903149884,0.21502817879859262,0.21502817879859262,radiative
2.5762439759036143e+33,36898176826.54224,5491096.934738747,1562886709964843.8,1.713899951016425e+34,2.103620598061981,4.7655025331275915,0.00413134587366279,0.39999948499222837,0.21486916432660275,0.21486916432660275,radiative
2.5822352409638552e+33,37065754457.58621,5457612.539111386,1519007302514689.0,1.7139023565217494e+34,2.0570915692594376,4.792105977501576,0.0039003839836773595,0.3999994808502186,0.21470472625969583,0.21470472625969583,radiative
2.588226506024096e+33,37235594400.431015,5423931.970171517,1475819421812420.0,1.713904626655798e+34,2.0110035151440218,4.819038571385481,0.0036793993880782027,0.39999947660084123,0.21453438805827918,0.21453438805827918,radiative
2.594217771084337e+33,37407764200.884224,5390050.747012639,1433319350237741.5,1.7139067673050898e+34,1.9653562013442034,4.84630540718448,0.003468088767561712,0.3999994722391444,0.21435763013665537,0.21435763013665537,radiative
2.600209036144578e+33,37582334470.9806,5355964.270625204,1391503396199555.5,1.7139087841760865e+34,1.9201494113366138,4.873911417246215,0.0032661543640334664,0.39999946775982187,0.21417388538282323,0.21417388538282323,radiative
2.606200301204819e+33,37759379080.14916,5321667.822116736,1350367894419053.0,1.7139106827985062e+34,1.875382946689981,4.901861326325199,0.0030733039262998115,0.3999994631571784,0.21398253415051013,0.21398253415051013,radiative
2.61219156626506e+33,37938975361.68403,5287156.561289153,1309909206246884.0,1.7139124685286093e+34,1.8310566273069298,4.93015959617424,0.0028892506565395726,0.3999994584250918,0.2137828986542563,0.2137828986542563,radiative
2.6181828313253007e+33,38121204336.02782,5252425.525660546,1270123720017269.5,1.7139141465524472e+34,1.7871702916624728,4.958810360998669,0.0027137131575480106,0.3999994535569693,0.21357423668845654,0.21357423668845654,radiative
2.624174096385542e+33,38306150952.55543,5217469.630034815,1231007851442006.0,1.7139157218890842e+34,1.743723797037693,4.9878173522973075,0.0025464153807444206,0.39999944854569924,0.2133557345798587,0.2133557345798587,radiative
2.630165361445783e+33,38493904351.7478,5182283.666742067,1192558044047874.8,1.7139171993937862e+34,1.7007170197472863,5.017183811363472,0.0023870865749364835,0.399999443383596,0.21312649926981403,0.21312649926981403,radiative
2.6361566265060237e+33,38684558149.877045,5146862.306695346,1154770769661123.2,1.7139185837611785e+34,1.6581498553593061,5.04691238742446,0.002235461235833264,0.39999943806233795,0.2128855494073621,0.2128855494073621,radiative
2.642147891566265e+33,38878210748.58808,5111200.101436495,1117642528943234.2,1.7139198795283755e+34,1.6160222189055822,5.077005019048588,0.002091279056300088,0.39999943257289755,0.21263180531662132,0.21263180531662132,radiative
2.6481391566265055e+33,39074965672.06485,5075291.486376111,1081169851982664.8,1.71392109107808e+34,1.5743340450812835,5.107462796036435,0.0019542848773486648,0.3999994269054605,0.2123640776816459,0.2123640776816459,radiative
2.6541304216867467e+33,39274931934.817055,5039130.785470643,1045349298947637.9,1.7139222226416508e+34,1.5330852884320454,5.138285798523331,0.0018242286398555115,0.39999942104933534,0.21208105476838163,0.21208105476838163,radiative
2.660121686746988e+33,39478224431.98735,5002710.00664058,1010177460802410.1,1.7139232783018624e+34,1.4922765871764023,5.171221943062275,0.0017008616269826799,0.3999994149949145,0.21185331633724586,0.21185331633724586,radiative
2.6661129518072285e+33,39684963724.4233,4965989.7664547255,975650959319328.0,1.7139242619808784e+34,1.4519177531915657,5.2100105338595695,0.0015838915757294644,0.3999994087613996,0.2118354963076788,0.2118354963076788,radiative
2.6721042168674697e+33,39895275776.339195,4928945.201048701,941766443919892.8,1.7139251774317173e+34,1.412013606370017,5.24962946700207,0.0014730654743689362,0.39999940235496717,0.21182159127650857,0.21182159127650857,radiative
2.6780954819277103e+33,40109293391.18711,4891565.436885689,908520589943015.8,1.7139260282685489e+34,1.372564562034089,5.2901138873396825,0.0013681607896802604,0.3999993957680343,0.21181182349327107,0.21181182349327107,radiative
2.6840867469879515e+33,40327156896.20207,4853838.839880306,875910099148673.6,1.7139268179734556e+34,1.3335711307668054,5.331501932247457,0.0012689593159924328,0.3999993889927425,0.2118064969820446,0.2118064969820446,radiative
2.6900780120481927e+33,40549014723.51374,4815753.131205906,843931700389064.8,1.7139275498991562e+34,1.2950338718941155,5.373834376605091,0.0011752474094833436,0.3999993820207773,0.211805950177345,0.211805950177345,radiative
2.6960692771084333e+33,40775024049.747215,4777295.335308621,812582150344740.8,1.713928227271726e+34,1.2569533960465054,5.41715488991002,0.0010868159498285928,0.39999937484333703,0.21181056072657478,0.21181056072657478,radiative
2.7020605421686745e+33,41005351500.15211,4738451.7223357335,781858234332391.5,1.7139288531932967e+34,1.2193303679369785,5.461510326413341,0.0010034603024833035,0.39999936745110054,0.21182075109023474,0.21182075109023474,radiative
2.708051807228915e+33,41240173925.24223,4699207.74421665,751756767191251.4,1.7139294306447323e+34,1.1821655093800838,5.506951053603456,0.0009249802815978657,0.39999935983419366,0.21183699509412077,0.21183699509412077,radiative
2.7140430722891563e+33,41479679259.10538,4659547.963507268,722274594255808.2,1.713929962488284e+34,1.145459602580194,5.5535313254022585,0.0008511801135691199,0.39999935198215214,0.21185982562191652,0.21185982562191652,radiative
2.7200343373493975e+33,41724067469.919586,4619455.973955947,693408592423605.4,1.7139304514702226e+34,1.1092134937217935,5.6013097077175,0.0007818684012297231,0.39999934388388547,0.21188984367939484,0.21188984367939484,radiative
2.726025602409638e+33,41973551614.8339,4578914.3115648385,665155671327822.2,1.71393090022345e+34,1.073428096899487,5.650349565577264,0.0007168580886787584,0.3999993355276375,0.2119277291152936,0.2119277291152936,radiative
2.7320168674698793e+33,42228359013.28136,4537904.354697346,637512774625653.6,1.7139313112700894e+34,1.0381043984317935,5.700719623039657,0.0006559664267580449,0.3999993269009474,0.21197425335201173,0.21197425335201173,radiative
2.73800813253012e+33,42488732555.05313,4496406.211510681,610476881414894.4,1.713931687024056e+34,1.0032434616102437,5.752494609533152,0.00059901493917943,0.399999317990611,0.21203029456590503,0.21203029456590503,radiative
2.743999397590361e+33,42754932162.1485,4454398.592659583,584045007792653.4,1.7139320297936074e+34,0.9688464319442578,5.805756009382757,0.0005458293893093575,0.3999993087826418,0.21209685586774962,0.21209685586774962,radiative
2.7499906626506023e+33,43027236426.61414,4411858.666807493,558214208572111.3,1.7139323417838728e+34,0.9349145429735438,5.86059293520554,0.0004962397476185802,0.3999992992622367,0.21217508717660272,0.21217508717660272,radiative
2.755981927710843e+33,43305944450.41652,4368761.895973274,532981579175224.2,1.7139326250993644e+34,0.9014491227331924,5.9171031508722916,0.00045008015980583594,0.3999992894137444,0.21226631166510318,0.21226631166510318,radiative
2.761973192771084e+33,43591377917.98856,4325081.847107947,508344257721823.94,1.7139328817464698e+34,0.868451600973617,5.9753942761758045,0.00040718891560614543,0.3999992792206436,0.2123720578954223,0.2123720578954223,radiative
2.767964457831325e+33,43883883437.63882,4280789.975499921,484299427338416.6,1.7139331136359256e+34,0.8359235172585658,6.035585213692111,0.0003674084182959123,0.39999926866553126,0.2124940990820086,0.2124940990820086,radiative
2.773955722891566e+33,44183835194.72957,4235855.374599932,460844318713197.3,1.7139333225852727e+34,0.8038665300908115,6.097807849219359,0.00033058515490880637,0.3999992577301295,0.21263450133707387,0.21263450133707387,radiative
2.779946987951807e+33,44491637967.70205,4190244.4855729514,437976212927774.0,1.713933510321294e+34,0.7722824272489862,6.162209091530705,0.00029656966717865526,0.39999924639531853,0.2127956833154105,0.2127956833154105,radiative
2.785938253012048e+33,44807730568.016716,4143920.75823303,415692444600436.0,1.7139336784824365e+34,0.74117313756203,6.228953336250437,0.00026521652322767725,0.39999923464120457,0.21298049043042017,0.21298049043042017,radiative
2.791929518072289e+33,45132589777.34109,4096844.25287577,393990405381092.0,1.7139338286212136e+34,0.7105407444037456,6.298225464254324,0.00023638429002110624,0.39999922244724107,0.21319228784039118,0.21319228784039118,radiative
2.7979207831325296e+33,45466734870.45307,4048971.169719295,372867547844081.3,1.7139339622065938e+34,0.6803875012631856,6.370234519686705,0.00020993550661211602,0.3999992097924226,0.213435077814938,0.213435077814938,radiative
2.803912048192771e+33,45810732831.10043,4000253.288956338,352321389832075.94,1.7139340806263727e+34,0.6507158498434809,6.4452182602315835,0.0001857366582041421,0.3999991966555809,0.21371364905040507,0.21371364905040507,radiative
2.809903313253012e+33,46165204237.248955,3950627.380313191,332349519285690.4,1.7139341851892966e+34,0.6215300133009203,6.528037981452901,0.0001636559034149963,0.39999918303220694,0.21418648869910054,0.21418648869910054,radiative
2.8158945783132526e+33,46530827288.43505,3899986.2280012276,312949597433596.9,1.7139342771234737e+34,0.592840065013539,6.617287359458529,0.00014355854256203413,0.39999916898550053,0.21481060945786928,0.21481060945786928,radiative
2.821885843373494e+33,46908347425.006424,3848297.192120482,294119359666430.06,1.7139343575825833e+34,0.5646432655963821,6.701354291400369,0.0001253325976654838,0.39999915444789125,0.2152000538609759,0.2152000538609759,radiative
2.8278771084337344e+33,47298592921.80431,3795519.8325977223,275856626442309.38,1.7139344276550974e+34,0.5369378419645109,6.789514676307045,0.00010886663682294419,0.3999991393479768,0.21564858781259702,0.21564858781259702,radiative
2.8338683734939756e+33,47702483232.03348,3741572.7446560515,258159316212824.66,1.7139344883608947e+34,0.5097273851965105,6.882249818699917,9.404587529103183e-05,0.39999912367059653,0.2161682276070263,0.2161682276070263,radiative
2.839859638554217e+33,48121041612.93336,3686363.398843335,241025454888850.25,1.7139345406522243e+34,0.4830158855664828,6.980139291744422,8.075933963547707e-05,0.3999991074069663,0.2167742193875074,0.2167742193875074,radiative
2.8458509036144574e+33,48555411301.21666,3629785.7691192767,224453186147897.06,1.7139345854159859e+34,0.4568078052114341,7.083889921767359,6.889985153889088e-05,0.39999909055830973,0.2174861271544674,0.2174861271544674,radiative
2.8518421686746986e+33,49006874912.47824,3571717.2522124127,208440783102534.88,1.7139346234759988e+34,0.43110817170301186,7.194375936907634,5.8364013162607904e-05,0.3999990731412168,0.21832936916912435,0.21832936916912435,radiative
2.857833433734939e+33,49476877842.57481,3512014.595839766,192986661515659.2,1.7139346555952633e+34,0.40592270140232595,7.312695671922823,4.905219377527152e-05,0.3999990551956141,0.21933742907688333,0.21933742907688333,radiative
2.8638246987951804e+33,49967056658.25889,3450508.4147542957,178089394750517.03,1.7139346824782137e+34,0.38125796572989823,7.4402533634691235,4.0868517696117483e-05,0.39999903679672966,0.22055510402199396,0.22055510402199396,radiative
2.8698159638554216e+33,50479273731.65517,3386995.6465274333,163747730628652.16,1.7139347047729642e+34,0.35712162096607253,7.5788799573186445,3.3720853573269665e-05,0.3999990180732717,0.22204338859294107,0.22204338859294107,radiative
2.875807228915662e+33,51015659703.55639,3321228.9198687705,149960610311929.72,1.7139347230735508e+34,0.33352273501116575,7.73101636310298,2.7520804958108027e-05,0.399998999235438,0.22388701739888908,0.22388701739888908,radiative
2.8817984939759034e+33,51578665746.7919,3252901.1521265246,136727189183118.38,1.7139347379221653e+34,0.31047226735193123,7.900000059593978,2.2183702016126025e-05,0.3999989806188128,0.22620648040482572,0.22620648040482572,radiative
2.887789759036144e+33,52171127994.44585,3181622.5087391515,124046859387718.69,1.7139347498113858e+34,0.28798380097714993,8.090529499232465,1.7628593970821795e-05,0.39999896275454505,0.22917787374493084,0.22917787374493084,radiative
2.893781024096385e+33,52796360559.31384,3107189.249044079,111919275091515.48,1.7139347591875299e+34,0.2660484072772841,8.213564754785931,1.3786430665020837e-05,0.39999894565929217,0.23028742846213632,0.23028742846213632,radiative
2.8997722891566265e+33,53458416769.61368,3029998.2126638014,100344445350263.97,1.7139347664625072e+34,0.24460571631297004,8.312612430585746,1.0601818307419886e-05,0.3999989275282239,0.2306044210902743,0.2306044210902743,radiative
2.905763554216867e+33,54162258442.29532,2949709.7484647627,89322917716471.22,1.7139347720068668e+34,0.22366137232259545,8.420390784307738,7.996586021713331e-06,0.3999989082438481,0.2310403788168504,0.2310403788168504,radiative
2.911754819277108e+33,54913949486.34407,2865878.100874774,78855903178478.28,1.7139347761453747e+34,0.20322407955196753,8.538960194005837,5.896924032910727e-06,0.39999888777350345,0.23164540405334427,0.23164540405334427,radiative
2.917746084337349e+33,55721013199.90807,2777936.7071040417,68945413963932.32,1.7139347791600595e+34,0.18330428138120278,8.671288347808632,4.233986095541883e-06,0.39999886616481534,0.23249963680508942,0.23249963680508942,radiative
2.92373734939759e+33,56592946401.55015,2685146.8287621657,59594443983895.19,1.7139347812931865e+34,0.16391470267300937,8.821834617244571,2.94387543231146e-06,0.399998843631959,0.23373530811564766,0.23373530811564766,radiative
2.929728614457831e+33,57541981300.349556,2586510.4911237448,50807209376558.09,1.7139347827502135e+34,0.145071407313685,8.997701297903907,1.9676111651185335e-06,0.39999882074461324,0.23558231876072058,0.23558231876072058,radiative
2.935719879518072e+33,58584253728.110535,2480685.4361849856,42589475595875.73,1.7139347837027427e+34,0.12679211793359257,9.162167433416755,1.2513392935955702e-06,0.3999987985778542,0.23717519384063313,0.23717519384063313,radiative
2.941711144578313e+33,59742028903.41864,2367375.358256747,34949067967209.168,1.7139347842925748e+34,0.10902337771432948,9.220819896914845,7.495255434604405e-07,0.39999877264095113,0.23567133940240903,0.23567133940240903,radiative
2.9477024096385537e+33,61047834755.2337,2245489.1579376734,27896915558975.258,1.713934784634437e+34,0.09174502679619219,9.27309779952344,4.160194853868383e-07,0.3999987380163108,0.23325109490431906,0.23325109490431906,radiative
2.953693674698795e+33,62551301115.59044,2113041.225858085,21448629819196.766,1.7139347848162004e+34,0.0749564501603353,9.304739844677211,2.0853152451195412e-07,0.3999986874866851,0.22902168417216465,0.22902168417216465,radiative
2.959684939759036e+33,64334332059.087906,1967501.8854156537,15627111865261.572,1.713934784902182e+34,0.058647385090094206,9.340400711903204,9.069297208406739e-08,0.3999986031850458,0.22238642189961205,0.22238642189961205,radiative
2.9656762048192767e+33,66546665352.87536,1800954.2984830902,10467569548631.275,1.713934784936481e+34,0.042911891650923295,9.647238269061969,3.1377026017039985e-08,0.3999984660726257,0.21871799102248843,0.21871799102248843,radiative
2.971667469879518e+33,69509960507.87656,1600438.2974047284,6027735826696.346,1.713934784946769e+34,0.027800854701924907,9.942166214026741,7.204603191636537e-09,0.39999820155609356,0.2077061847335829,0.2077061847335829,radiative
2.9776587349397585e+33,74206432138.57591,1330047.200220836,2419050879818.6875,1.7139347849485862e+34,0.013418233969636508,11.595510010607345,6.246385606644594e-10,0.39999746197879954,0.20340511593698973,0.20340511593698973,radiative
2.98365e+33,103556116466.49756,6881.851476176789,126232.99248823416,1.7139347849486676e+34,1.3576403454646613e-07,0.36296687204298245,3.0097382258105007e-77,0.3999999995181358,0.4626376334459104,0.3999999995181358,convective
